City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1765,Pemangkat,ID,79.18,broken clouds,1.1667,108.9667,Ramah Kost KITA
1772,Middlebury,US,68.0,scattered clouds,44.0153,-73.1673,Courtyard by Marriott Middlebury
1775,San Carlos De Bariloche,AR,64.99,clear sky,-41.1456,-71.3082,Hotel Patagonia
1776,Farafangana,MG,72.03,moderate rain,-22.8167,47.8333,Miarina
1777,Tiznit,MA,63.16,scattered clouds,29.5833,-9.5,Quinta Samay
1778,Tocopilla,CL,69.46,few clouds,-22.092,-70.1979,Hotel Galvarino
1780,Sao Caetano De Odivelas,BR,80.42,light rain,-0.75,-48.02,Hotel do Luttis
1781,Salalah,OM,82.29,scattered clouds,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
1782,Port Shepstone,ZA,69.31,light rain,-30.7414,30.455,My Den Beachfront Bed and Breakfast | Self-Catering
1784,Menongue,AO,68.99,broken clouds,-14.6585,17.691,Ritz Lauca
1785,Mitsamiouli,KM,80.47,light rain,-11.3847,43.2844,Foyer ADM
1787,Moron,AR,73.99,scattered clouds,-34.6534,-58.6198,Hotel Morón
1790,Erzin,TR,71.6,clear sky,36.9559,36.2,Artemis Otel
1791,Santa Lucia,ES,71.6,broken clouds,27.9117,-15.5407,Las Tirajanas
1795,Walvis Bay,,60.8,few clouds,-22.9575,14.5053,Oyster Box Guesthouse
1796,Gazli,UZ,76.28,broken clouds,40.1333,63.45,Quinta Samay
1797,Aloleng,PH,77.34,clear sky,16.1307,119.7824,Agno Umbrella Rocks
1799,Saint George,US,78.01,clear sky,37.1041,-113.5841,Best Western Plus Abbey Inn
1801,Lufilufi,WS,75.2,broken clouds,-13.8745,-171.5986,Leuaina Beach Resort and Spa
1803,Pottstown,US,68.0,clear sky,40.2454,-75.6496,The Hotel at Pottstown (formerly the Comfort Inn & Suites)
1805,Madang,PG,75.74,broken clouds,-5.2246,145.7966,Comfort Inn Hotel
1806,Porto Novo,BJ,86.0,scattered clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
1807,Micheweni,TZ,80.37,light rain,-4.9667,39.8333,Quinta Samay
1808,Brenham,US,78.01,clear sky,30.1669,-96.3977,Hampton Inn & Suites Brenham
1809,Rio Grande,BR,77.0,few clouds,-32.035,-52.0986,Hotel Atlântico Rio Grande
1810,Moranbah,AU,65.17,overcast clouds,-22.0016,148.0466,Direct Hotels - Monterey Moranbah
1811,Santa Comba,ES,66.99,overcast clouds,43.0331,-8.8093,Hotel Xallas
1814,Marawi,PH,77.0,broken clouds,7.9986,124.2928,Derogongan Residence
1816,San Jose,US,63.0,broken clouds,37.3394,-121.895,The Westin San Jose
1818,Salinopolis,BR,82.15,overcast clouds,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
1820,Wharton,US,84.0,clear sky,29.3116,-96.1027,"Countryside Inn Wharton, TX"
1823,Denpasar,ID,80.6,few clouds,-8.65,115.2167,ASTON Denpasar Hotel & Convention Center
1824,Henties Bay,,65.34,clear sky,-22.116,14.2845,Fishermans Guest House
1828,Keti Bandar,PK,82.76,clear sky,24.1447,67.4497,Haji laloo memon house
1829,Oranjemund,,60.06,clear sky,-28.55,16.4333,The Fisherman's Cove
1830,Pacific Grove,US,60.8,scattered clouds,36.6177,-121.9166,Lovers Point Inn
1831,Baculin,PH,78.6,overcast clouds,7.4525,126.5842,Shovy's Cove
1834,Nador,MA,62.6,overcast clouds,35.174,-2.9287,Hôtel La Giralda
1837,Copiapo,CL,64.4,scattered clouds,-27.3667,-70.3333,San Francisco de La Selva
1839,Camargo,MX,74.44,clear sky,27.6667,-105.1667,Hotel Santa Fe
1841,Golaghat,IN,76.28,scattered clouds,26.5167,93.9667,Ideal Hostel
1843,Cap Malheureux,MU,79.0,overcast clouds,-19.9842,57.6142,Pereybere Hotel & Spa
1847,Hualmay,PE,72.45,few clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
1849,Necochea,AR,64.0,clear sky,-38.5473,-58.7368,dyd -mar Hotel
1851,Cayenne,GF,78.8,scattered clouds,4.9333,-52.3333,Hôtel Le Dronmi
1853,Mayumba,GA,79.68,overcast clouds,-3.432,10.6554,LIKWALE LODGE
1854,Piacabucu,BR,83.53,scattered clouds,-10.4056,-36.4344,Piaçabuçu News
1856,Ambikapur,IN,78.48,overcast clouds,23.1167,83.2,STARiHOTEL Ambikapur
1857,Pasighat,IN,72.3,broken clouds,28.0667,95.3333,Siang Guest House
1858,Impfondo,CG,78.98,overcast clouds,1.6381,18.0667,Préfecture de la Likouala
1860,Ifanadiana,MG,66.22,broken clouds,-21.3,47.6333,Quinta Samay
1861,Olinda,BR,82.4,scattered clouds,-8.0089,-34.8553,Hotel Albergue de Olinda
1863,Savannakhet,LA,85.15,broken clouds,16.566,104.751,โรงแรม ริเวอร์ ฟร้อนท์
1864,Odweyne,SO,80.04,overcast clouds,9.4092,45.064,Eng Hiirey House
1865,Mayo,US,64.99,clear sky,38.8876,-76.5119,Resorts Resource Group International
1866,Bengkulu,ID,75.72,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
1867,Tateyama,JP,60.01,scattered clouds,34.9833,139.8667,Tateyama Seaside Hotel
1868,Fukue,JP,61.75,few clouds,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
1869,Davila,PH,71.6,few clouds,18.4726,120.5763,Blue Ridge Beach Resort
1871,Vieux Fort,LC,86.0,scattered clouds,13.7167,-60.95,QR Quality Rooms Cedar Palm Villa
1873,Babol,IR,60.46,overcast clouds,36.5513,52.679,Reza Hotel
1874,Mosetse,BW,69.24,clear sky,-20.75,26.65,Quinta Samay
1876,Kismayo,SO,82.45,overcast clouds,-0.3582,42.5454,Agan-Hotel
1877,Bull Savanna,JM,83.34,clear sky,17.8868,-77.5902,Big Red's
1879,Mackay,AU,68.0,broken clouds,-21.15,149.2,International Lodge Motel
1882,Kutum,SD,85.05,broken clouds,14.2,24.6667,Dibbo areaمنطقة دبو
1884,Freetown,SL,81.14,few clouds,8.484,-13.2299,The Country Lodge Hotel
1885,Alice Town,BS,78.55,overcast clouds,25.7167,-79.3,Bimini Big Game Club Resort & Marina
1886,Eyl,SO,83.57,scattered clouds,7.9803,49.8164,Amiin Hotel
1889,Plettenberg Bay,ZA,61.57,overcast clouds,-34.0527,23.3716,Thanda Vista B&B
1890,Houma,US,82.99,overcast clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1893,Sabha,LY,83.21,clear sky,27.0377,14.4283,Foundation Taaj Asala for Historical Research and Archeology
1898,Royan,FR,77.0,clear sky,45.6285,-1.0281,Hôtel Cordouan Thalassothérapie et Spa - Royan
1899,Oranjestad,AW,87.8,few clouds,12.524,-70.027,Divi Village Golf & Beach Resort
1900,Neiafu,TO,71.6,broken clouds,-18.65,-173.9833,Mystic Sands
1902,Loreto,MX,76.28,scattered clouds,22.2667,-101.9667,José de Jesús Velásquez mora
1903,Inhambane,MZ,71.89,clear sky,-23.865,35.3833,Oceano
1904,Bouca,CF,73.87,light rain,6.5105,18.2733,Quinta Samay
1907,Sinnamary,GF,78.42,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
1908,Jizan,SA,87.8,sand,17.3333,42.6667,شهدان. ابوالحجر
1909,Saint-Pierre,RE,78.8,light rain,-21.3393,55.4781,Lindsey Hôtel
1910,Lasa,IT,68.0,clear sky,46.6166,10.7002,Pension Feldgärtenhof
1911,Tautira,PF,80.6,light rain,-17.7333,-149.15,Pension Oaoa
1912,Tall Kayf,TR,75.2,clear sky,37.0833,41.0667,Quinta Samay
1913,Brebes,ID,77.58,clear sky,-6.8706,109.0369,HOTEL GRAND DIAN BREBES
1914,Bam,IR,80.49,clear sky,29.106,58.357,Bam Tourist Hotel
1915,Praya,CV,75.2,broken clouds,14.9215,-23.5087,LT Aparthotel
1918,Mecca,SA,88.25,scattered clouds,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
1920,Namatanai,PG,78.57,broken clouds,-3.6667,152.4333,Namatanai Hotel
1921,Almenara,BR,84.04,scattered clouds,-16.1836,-40.6944,Pousada Estância
1922,Camacha,PT,64.4,few clouds,33.0833,-16.3333,Hotel Porto Santo & Spa
1923,Ojinaga,MX,78.8,clear sky,29.5667,-104.4167,Suites Las Palmas
1927,Catalina,US,82.0,clear sky,32.5056,-110.9211,Miraval Arizona Resort & Spa
1928,Vila,PT,66.0,overcast clouds,42.0304,-8.1588,Hotel Castrum Villae by Walk Hotels
1931,Coria,ES,63.84,overcast clouds,39.9879,-6.5377,Hotel San Cristóbal
1932,Rovinj,HR,60.8,clear sky,45.08,13.64,Hotel Monte Mulini
1933,Port Blair,IN,81.93,scattered clouds,11.6667,92.75,Welcomhotel Bay Island Port Blair
1934,Lucea,JM,84.2,few clouds,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
1935,Arona,ES,77.0,few clouds,28.0996,-16.681,Paradise Court
1936,Champasak,LA,75.9,overcast clouds,14.75,106.0,Kiat Ngong Wetland BUNGALOW
1937,Salem,IN,79.34,overcast clouds,11.65,78.1667,YMCA PROGRAM CENTRE
1939,Utete,TZ,74.03,light rain,-7.986,38.758,River View Lodge
1941,Siyabuswa,ZA,66.88,scattered clouds,-25.1132,29.0445,Uluju properties
1942,Amarpur,IN,84.63,broken clouds,25.0333,86.9,Amit kirana store
1944,Bathsheba,BB,84.2,scattered clouds,13.2167,-59.5167,Atlantis Hotel
1945,Noumea,NC,78.01,broken clouds,-22.2763,166.4572,Hôtel Le Lagon
1946,Ajuchitlan,MX,78.8,broken clouds,20.7167,-100.0167,Cuartos En Renta
1947,Maningrida,AU,68.79,broken clouds,-12.0667,134.2667,Dhukurrdji Lodge
1950,Santander,ES,64.4,clear sky,43.4647,-3.8044,Abba Santander Hotel
1954,Qalyub,EG,77.0,clear sky,30.1792,31.2056,كمال فهمى محمد فهمى
1955,Fort Portal,UG,60.39,light rain,0.6617,30.2748,Elegance hotel
1957,Mmathubudukwane,BW,66.2,clear sky,-24.6,26.4333,Gill Sleepover Guesthouse
1961,Grand Gaube,MU,79.0,light rain,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
1962,Sharjah,AE,86.0,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
1964,Vicuna,CL,73.0,clear sky,-30.0319,-70.7081,Los Mosaicos
1966,Lodja,CD,70.57,broken clouds,-3.4833,23.4333,Quinta Samay
1968,Rio Branco,BR,87.8,scattered clouds,-9.9747,-67.81,João Paulo Hotel
1970,San Cristobal,VE,89.6,scattered clouds,7.7669,-72.225,Posada Villaven C.A.
1971,Biograd Na Moru,HR,61.0,clear sky,43.9433,15.4519,Hotel Palma
1973,Namibe,AO,79.57,scattered clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
1974,Ende,ID,75.96,clear sky,-8.8432,121.6623,Dwi Putra Hotel - Ende
1975,Dalbandin,PK,81.86,clear sky,28.8947,64.4101,Sanjrani House
1976,Nizwa,OM,87.12,broken clouds,22.9333,57.5333,Orient Apartments
1977,Maceio,BR,86.0,few clouds,-9.6658,-35.7353,Poutur Pousada
1979,Mount Isa,AU,69.8,light rain,-20.7333,139.5,ibis Styles Mt Isa Verona
1980,Simoes,BR,87.89,broken clouds,-7.5989,-40.8178,Hotel Ponto Certo
1981,Pundaguitan,PH,83.17,scattered clouds,6.3711,126.1689,Leonardo Family Beach House 1
1982,Chicama,PE,66.2,fog,-7.8447,-79.1469,Balihai Bungalows
1983,Sakakah,SA,86.0,clear sky,29.9697,40.2064,Fakhamat Al Orjoana Apartment
1984,Saint-Georges,GD,86.0,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1985,Bubaque,GW,78.35,clear sky,11.2833,-15.8333,"Casa Dora, Bubaque"
1988,Taranagar,IN,80.71,clear sky,28.6709,75.0351,Jyani Plaza
1992,Tsiroanomandidy,MG,69.39,scattered clouds,-18.7667,46.0333,Quinta Samay
1993,Bontang,ID,77.09,broken clouds,0.1333,117.5,KOPKAR Hotel Bintang Sintuk
1994,Karratha,AU,79.38,clear sky,-20.7377,116.8463,ibis Styles Karratha
1996,Kulhudhuffushi,MV,83.75,broken clouds,6.6221,73.07,Haajy Guest House 1
1998,Amnat Charoen,TH,87.01,scattered clouds,15.9167,104.75,หอพักนักศึกษา
2000,Aden,YE,82.69,clear sky,12.7794,45.0367,Sama Emirate Hotel
2002,Makakilo City,US,78.8,clear sky,21.3469,-158.0858,Marriott's Ko Olina Beach Club
2004,Sungaipenuh,ID,63.95,broken clouds,-2.0833,101.3833,Hotel Jaya Wisata 2
2005,Kauswagan,PH,77.0,broken clouds,8.1917,124.0847,lola patring
2007,Malya,TZ,68.23,scattered clouds,-2.9833,33.5167,Quinta Samay
2009,Wanning,CN,78.53,scattered clouds,18.8003,110.3967,Paradise Hotel
2010,Marataizes,BR,77.04,clear sky,-21.0433,-40.8244,Ed. Barra Shopping
2011,Tabou,CI,83.14,overcast clouds,4.423,-7.3528,hotêl doufoulougou
2012,Kawalu,ID,70.74,overcast clouds,-7.3817,108.2082,KOSAN UNGU UNSIK
2013,Vallenar,CL,76.08,clear sky,-28.5708,-70.7581,Humacao Bed & Breakfast
2015,Cowansville,CA,64.4,broken clouds,45.2001,-72.7491,L'Auberge des Carrefours
2016,Gushikawa,JP,66.2,moderate rain,26.3544,127.8686,Kirari Guest House
2017,Kieta,PG,78.87,broken clouds,-6.2167,155.6333,Uruna Bay Retreat
2018,Muisne,EC,86.0,few clouds,0.6,-80.0333,Quinta Samay
2019,La Palma,US,64.99,broken clouds,33.8464,-118.0467,La Quinta Inn & Suites by Wyndham Buena Park
2021,Hambantota,LK,80.44,broken clouds,6.1241,81.1185,Bungalow 63
2022,Axim,GH,82.87,light rain,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
2026,Hithadhoo,MV,83.5,scattered clouds,-0.6,73.0833,Scoop Guest House
2029,Atuona,PF,80.65,scattered clouds,-9.8,-139.0333,Villa Enata
2030,Poum,NC,78.28,overcast clouds,-20.2333,164.0167,Gîte kajeon
2031,Ampanihy,MG,71.53,scattered clouds,-24.7,44.75,Angora Hotel
2032,Hilo,US,69.8,moderate rain,19.7297,-155.09,Hilo Hawaiian Hotel
2035,Isangel,VU,77.25,overcast clouds,-19.55,169.2667,Tanna Lodge
2036,Puerto Ayora,EC,80.6,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
2037,Biak,ID,77.29,broken clouds,-0.9131,122.8766,Penginapan Kim
2042,Chuy,UY,71.82,light rain,-33.6971,-53.4616,Nuevo Hotel Plaza
2043,Takhli,TH,84.99,overcast clouds,15.2634,100.3438,โรงเเรมกอล์ฟ 19
2045,Rikitea,PF,78.58,overcast clouds,-23.1203,-134.9692,Pension Maro'i
2048,Antofagasta,CL,68.0,few clouds,-23.65,-70.4,Holiday Inn Express Antofagasta
2049,Lusambo,CD,71.67,overcast clouds,-4.9667,23.45,Quinta Samay
2050,Buchanan,LR,87.8,scattered clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
2051,Abu Samrah,SY,74.57,broken clouds,35.3029,37.1841,Quinta Samay
2054,Bambous Virieux,MU,79.0,light rain,-20.3428,57.7575,Casa Tia Villa
2055,Guaira,BR,87.96,clear sky,-20.3183,-48.3106,Hotel do Lago
2056,Faanui,PF,80.01,light rain,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
2058,Viedma,AR,61.74,broken clouds,-40.8135,-62.9967,Hotel Cristal
2060,Cape Town,ZA,63.0,clear sky,-33.9258,18.4232,Southern Sun Waterfront Cape Town
2069,Pangai,TO,79.95,light rain,-19.8,-174.35,Ha'apai Beach Resort
2070,Gamba,GA,76.57,overcast clouds,-2.65,10.0,Quinta Samay
2071,Kloulklubed,PW,82.4,broken clouds,7.0419,134.2556,Storyboard Beach Resort
2072,Ixtapa,MX,82.4,broken clouds,20.7,-105.2,Hotel Plaza Providencia
2073,Albany,US,70.0,broken clouds,42.6001,-73.9662,Quinta Samay
2074,Kavieng,PG,80.82,moderate rain,-2.5744,150.7967,Nusa Island Retreat
2077,Shahrud,IR,69.08,overcast clouds,36.4182,54.9763,Royal Hotel
2078,Jamestown,US,60.01,clear sky,42.097,-79.2353,Hampton Inn & Suites Jamestown
2079,Bhag,PK,88.75,clear sky,29.0415,67.8239,Bukhari hotl
2083,Samarai,PG,81.93,overcast clouds,-10.6167,150.6667,Nuli Sapi
2087,Beira,MZ,73.4,clear sky,-19.8436,34.8389,Beira Terrace Hotel
2088,Touros,BR,84.2,scattered clouds,-5.1989,-35.4608,INN NEW HORIZON
2091,Constitucion,CL,65.5,clear sky,-35.3333,-72.4167,Hotel Boutique Las Azucenas
2093,Ndele,CF,76.17,light rain,8.4109,20.6473,Quinta Samay
2094,Avarua,CK,78.8,few clouds,-21.2078,-159.775,Paradise Inn
2095,Vila Velha,BR,81.0,few clouds,-20.3297,-40.2925,Quality Suites Vila Velha
2096,Kupang,ID,76.01,clear sky,-10.1667,123.5833,Hotel On The Rock by Prasanthi
2097,Cidreira,BR,74.5,scattered clouds,-30.1811,-50.2056,Hotel Castelo
2099,Shelburne,CA,63.0,broken clouds,44.0787,-80.2041,The Retreat at the Farm
2100,Cairns,AU,73.99,moderate rain,-16.9167,145.7667,Mantra Trilogy Cairns
2103,Vaini,TO,69.8,mist,-21.2,-175.2,Keleti Beach Resort
2104,Souillac,MU,78.8,light rain,-20.5167,57.5167,Shanti Maurice Resort & Spa
2105,Hermanus,ZA,62.01,overcast clouds,-34.4187,19.2345,Misty Waves Boutique Hotel
2108,Dingle,PH,76.37,light rain,10.9995,122.6711,SEGAYA PROPERTY
2109,Kapaa,US,75.2,scattered clouds,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
2110,Saint-Philippe,RE,78.8,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
2111,Kilindoni,TZ,78.85,light rain,-7.9139,39.6668,Bustani B&B
2112,Mahebourg,MU,78.8,light rain,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
2114,Aljezur,PT,63.43,overcast clouds,37.3191,-8.8033,Amazigh Hostel
2115,High Rock,BS,80.6,broken clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
2117,Wuning,CN,63.41,light rain,29.2589,120.2311,Fu Du Hotel
2119,Castro,BR,73.76,clear sky,-24.7911,-50.0119,CHACARA BAILLY
2127,Jalu,LY,72.86,scattered clouds,29.0331,21.5482,صاحبة الفخامة
2128,Nargana,PA,82.24,scattered clouds,9.4428,-78.5906,Dubbir
2132,Hobyo,SO,84.33,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
2134,Mar Del Plata,AR,66.2,scattered clouds,-38.0023,-57.5575,Gran Hotel Mar del Plata
2135,Pisco,PE,70.0,clear sky,-13.7,-76.2167,Hotel San Isidro Oficial
2136,West Wendover,US,64.4,clear sky,40.7391,-114.0733,"Motel 6 Wendover, UT"
2138,Geraldton,AU,60.8,scattered clouds,-28.7667,114.6,Broadwater Mariner Resort
2139,Kruisfontein,ZA,60.01,overcast clouds,-34.0033,24.7314,Oyster Bay House Rental
2143,East London,ZA,64.4,clear sky,-33.0153,27.9116,Tu Casa
2144,Lagos,NG,84.2,scattered clouds,6.5833,3.75,Quinta Samay
2145,Ambilobe,MG,74.59,scattered clouds,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
2150,Carnarvon,AU,62.6,clear sky,-24.8667,113.6333,Hospitality Carnarvon
2152,Sesheke,ZM,72.37,broken clouds,-17.4759,24.2968,Protea Hotel by Marriott Zambezi River Lodge
2154,Trelew,AR,62.02,few clouds,-43.249,-65.3051,Hotel Touring Club
2155,Sao Filipe,CV,71.96,broken clouds,14.8961,-24.4956,Tortuga B&B
2156,Meulaboh,ID,76.12,overcast clouds,4.1363,96.1285,Kost Pria
2157,Cabo San Lucas,MX,82.0,clear sky,22.8909,-109.9124,Hotel Tesoro Los Cabos
2158,Montigny-Le-Bretonneux,FR,64.0,clear sky,48.7664,2.0341,Hôtel Restaurant Campanile Voisins le Bretonneux
2160,Glenwood Springs,US,61.0,scattered clouds,39.5505,-107.3248,Glenwood Springs Cedar Lodge
2161,Tanete,ID,73.9,overcast clouds,-3.9443,119.7848,Wisma Tri Multi
2163,Arraial Do Cabo,BR,78.8,few clouds,-22.9661,-42.0278,Pousada Porto Praia
2167,Asosa,ET,65.73,overcast clouds,10.0667,34.5333,Blendana Hotel Assosa
2168,San Policarpo,PH,77.32,overcast clouds,12.1791,125.5072,JM Lodge
2170,Acapulco,MX,89.6,overcast clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
2175,Pandan,PH,77.43,scattered clouds,14.0453,124.1694,Bonifacio Lodge
2176,Bantogon,PH,78.35,scattered clouds,6.5333,124.0333,Kalamansig Greenhome
2178,Rio Gallegos,AR,60.8,clear sky,-51.6226,-69.2181,Hotel Santa Cruz
2180,Tezu,IN,74.77,broken clouds,27.9167,96.1667,Circuit House
2182,Bethel,US,70.0,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
2183,Puro,PH,80.65,broken clouds,12.4841,123.3827,Quinta Samay
2188,Atlantic City,US,64.4,clear sky,39.3643,-74.4229,Courtyard by Marriott Atlantic City Beach Block
2190,Padang,ID,77.18,light rain,-0.9492,100.3543,Mercure Padang
2191,Comodoro Rivadavia,AR,62.6,clear sky,-45.8667,-67.5,Austral Hotel
2192,Ndjole,GA,73.06,overcast clouds,-0.1783,10.7649,Hotel Kevazingo
2194,Port-Gentil,GA,82.4,broken clouds,-0.7193,8.7815,Fengshui Residence
2195,Lumphat,KH,78.28,broken clouds,13.4878,106.9816,Lumphat Homestay
2197,Sumbe,AO,80.22,light rain,-11.2061,13.8437,Hotel Ritz Sumbe
2198,Buala,SB,79.3,broken clouds,-8.145,159.5921,Maringe Lagoon Lodge
2199,Bourail,NC,73.69,overcast clouds,-21.5667,165.4833,Motel Allamanda
2201,Lucapa,AO,66.63,light rain,-8.4192,20.7447,Residência Ulisses Dos Santos
2202,Basoko,CD,73.54,light rain,1.2391,23.616,Flat Hotel La Benediction
2204,Katobu,ID,74.8,few clouds,-4.9408,122.5276,La Ode Husein
2206,Yarmouth,US,66.2,clear sky,41.7057,-70.2286,Blue Rock Resort
2207,Victoria,HK,77.0,scattered clouds,22.2855,114.1577,Mini Hotel Central
2208,Kirakira,SB,78.82,overcast clouds,-10.4544,161.9205,SanBiz Lodge
2210,Ranavav,IN,81.99,overcast clouds,21.6842,69.7408,Tauren Hotel
2211,Natal,BR,84.2,broken clouds,-5.795,-35.2094,Villa Park Hotel | Natal
2213,Cachoeiras De Macacu,BR,78.8,few clouds,-22.4625,-42.6531,HOTEL PALACE SERRA VERDE IMPERIAL
2214,Los Llanos De Aridane,ES,71.6,few clouds,28.6585,-17.9182,Valle Aridane
2216,Muros,ES,66.99,overcast clouds,42.7762,-9.0603,Apartment Av. Castelao
2217,Lundazi,ZM,62.85,scattered clouds,-12.2929,33.1782,"Stones Hotel, Lundazi"
2218,Port Alfred,ZA,67.75,broken clouds,-33.5906,26.891,The Halyards Hotel
2220,Ancud,CL,62.01,broken clouds,-41.8697,-73.8203,Hotel Arena Gruesa
2221,Mana,GF,77.72,overcast clouds,5.6592,-53.7767,LE SAMANA
2224,Tecoanapa,MX,84.88,broken clouds,16.5167,-98.75,Hotel Manglares
2227,Tazmalt,DZ,71.29,overcast clouds,36.3868,4.3989,Hôtel Numédia
2230,Butaritari,KI,82.44,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
2233,Tagusao,PH,79.16,broken clouds,9.1924,117.8141,Toledo
2234,Tsabong,BW,73.02,clear sky,-26.0217,22.401,Springbok Motel
2235,Dakar,SN,71.6,few clouds,14.6937,-17.4441,Redface Studios Meublés
2239,San Jeronimo,PE,63.3,clear sky,-11.9472,-75.2829,Tuki Llajta Pueblo Bonito Eco Lodge
2242,Venado Tuerto,AR,72.0,clear sky,-33.7456,-61.9688,Hotel - Miro Park
2243,Shenjiamen,CN,61.05,overcast clouds,29.9576,122.298,Jinjiang Inn Zhoushan Putuo Shenjiamen
2247,Abilene,US,73.0,clear sky,32.4487,-99.7331,La Quinta Inn by Wyndham Abilene
2249,Bandarbeyla,SO,83.62,broken clouds,9.4942,50.8122,JABIR HOTEL
2250,Georgetown,MY,82.0,scattered clouds,5.4112,100.3354,Cititel Penang
2251,Yarada,IN,82.4,mist,17.65,83.2667,Jeevan
2253,Filadelfia,US,69.01,overcast clouds,39.9523,-75.1638,"The Ritz-Carlton, Philadelphia"
2254,Manbij,SY,69.8,clear sky,36.5281,37.9549,Manbej City Hotel
2257,Sao Miguel Do Araguaia,BR,88.74,clear sky,-13.275,-50.1628,Hotel Executivo Palace
2258,Palatka,US,84.0,broken clouds,29.6486,-81.6376,Holiday Inn Express & Suites Palatka Northwest
2259,Ambon,ID,77.0,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
2260,Guerrero Negro,MX,66.4,scattered clouds,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
2261,Celestun,MX,89.56,overcast clouds,20.8667,-90.4,Posada Lilia
2263,Katsuura,JP,60.8,clear sky,35.1333,140.3,Katsuura Hotel Mikazuki
2264,Waingapu,ID,76.55,scattered clouds,-9.6567,120.2641,Pondok Wisata Elim
2276,Turayf,SA,84.2,broken clouds,31.6725,38.6637,Swiss Spirit Hotel & Suites Turaif
2279,Marsa Matruh,EG,69.8,clear sky,31.3525,27.2453,Beau Site
2280,Koindu,GN,79.79,light rain,8.4386,-10.3253,Quinta Samay
2283,Ribeira Grande,PT,60.8,broken clouds,38.5167,-28.7,Quinta da Meia Eira
2285,Nara,JP,60.01,broken clouds,34.6851,135.8049,Guesthouse Nara Komachi
2288,Chipinge,ZW,61.11,clear sky,-20.1883,32.6236,Chipinge Breeze Lodge
2289,Carauari,BR,83.52,scattered clouds,-4.8828,-66.8958,Hotel Fellip
2292,Quepos,CR,82.4,scattered clouds,9.4236,-84.1652,Jungle Beach Hotel at Manuel Antonio
2296,Mareeba,AU,73.99,overcast clouds,-17.0,145.4333,Trinity Plains Tourist Park
2297,Barcelos,PT,62.01,light rain,41.5388,-8.6151,Hotel Do Terço
2298,Laguna,US,64.0,overcast clouds,38.421,-121.4238,Holiday Inn Express & Suites Elk Grove Central - Hwy 99
2299,Hauterive,FR,71.6,clear sky,46.0901,3.4459,Aletti Palace Hotel
2300,Lata,PT,66.0,overcast clouds,40.1629,-8.3327,Casa Maquia
2304,Alofi,NU,71.6,light rain,-19.0595,-169.9187,Taloa Heights
2305,Payakumbuh,ID,69.73,overcast clouds,-0.2202,100.6308,OYO 3114 Homestay Dalimo
2306,Sao Joao Da Barra,BR,86.0,scattered clouds,-21.6403,-41.0511,Pousada Porto De Canoas
2309,Sur,OM,87.75,clear sky,22.5667,59.5289,Sur Plaza Hotel
2311,West Bay,KY,86.0,scattered clouds,19.3667,-81.4167,Calypso Cove
2312,Santa Cruz Del Sur,CU,86.86,clear sky,20.7147,-77.9956,Quinta Samay
2313,Awjilah,LY,70.95,scattered clouds,29.1081,21.2869,Quinta Samay
2314,Saldanha,ZA,66.2,overcast clouds,-33.0117,17.9442,Blue Bay Lodge
2315,Palmer,US,70.0,broken clouds,42.1584,-72.3287,Wedgewood Motel
2317,Avera,US,64.4,overcast clouds,33.194,-82.5271,Quinta Samay
2318,Taltal,CL,64.15,few clouds,-25.4,-70.4833,Residencial Karime
2319,Dawei,MM,78.62,overcast clouds,14.0833,98.2,Hotel Dawei
2321,Orapa,BW,67.93,clear sky,-21.2833,25.3667,Quinta Samay
2322,Mitu,CO,89.67,broken clouds,1.1983,-70.1733,Quinta Samay
